total,race_percent_white,race_percent_black,race_percent_native,race_percent_asian,race_percent_pacific_islander,race_percent_hispanic,race_percent_other,income_percent_below_15K,income_percent_15K_35K,income_percent_35K_65K,income_percent_above_65K,male_percent,female_percent,disability_percent,male_disability_percent,female_disability_percent,district,year,is_midterm,lagged_turnout,lagged_percentage_turnout,ballots_cast,check_in_stations,voting_booths,cluster,7 AM,8 AM,9 AM,10 AM,11 AM,12 PM,1 PM,2 PM,3 PM,4 PM,5 PM,6 PM,7 PM
3025.6985814033824,0.2668909104462325,0.6683316134627866,0.0023629580957539,0.0,0.0,0.0026879809802305,0.0,0.2937681655923769,0.1439332365481046,0.1902745322630747,0.1767682417801085,0.5065926113492011,0.493407388650799,0.1064693387892859,0.0502049885135151,0.0562643502757706,PITTSBURGH WARD 26 DIST 6,2026,1,167,42.93,118,1,3,1,32,4,3,4,3,3,4,11,9,8,9,9,10
2129.16446570697,0.2572210114301343,0.6154761663789923,0.0,0.0058076413287991,0.0016544034442572,0.0031361045732952,0.0195591492095071,0.3108832576024624,0.1725901874133187,0.2951088935890453,0.0708702016445319,0.5329231425760611,0.4670768574239384,0.35037811015218,0.148894305814669,0.2014838043375108,PITTSBURGH WARD 26 DIST 7,2026,1,169,61.45,122,1,3,1,39,3,4,4,3,3,4,11,9,8,11,9,10
2415.445291452228,0.6535146260355887,0.2050836123491426,0.0001346596196598,0.0,0.0,0.0001442470650153,0.0024984827522352,0.2496169648301068,0.1873960097743909,0.3643303692872703,0.1108180600336345,0.4865690556495575,0.5134309443504425,0.2375827346540711,0.1056867146253897,0.1318960200286812,PITTSBURGH WARD 26 DIST 8,2026,1,237,37.32,164,1,3,2,43,6,4,4,4,6,5,15,12,11,15,12,13
2380.17477418838,0.6776674312034487,0.1759236449536305,3.7507156898530674e-08,0.0,0.0,1.6046917333298138e-05,0.0028757922517959,0.2465707073521547,0.1903606834326431,0.3751221818622915,0.1065985450690425,0.4852216956073258,0.514778304392674,0.2459849960052337,0.1092203064539603,0.1367646895512733,PITTSBURGH WARD 26 DIST 9,2026,1,283,78.39,209,1,3,3,56,6,8,8,6,8,6,20,19,16,17,17,16
2099.715571853885,0.6858304632269177,0.1894389528517994,0.0,0.0395331729721468,0.0,0.0297480149319639,0.0067575092021782,0.0462702724296452,0.139107802173584,0.2536635375691829,0.4134359573386728,0.6366809815580685,0.3626455283689193,0.0993963696999536,0.0609180465693459,0.0384783231306075,PITTSBURGH WARD 27 DIST 1,2026,1,646,81.16,556,1,3,2,135,15,21,18,17,17,18,42,45,52,41,49,42
2153.1769481748106,0.7031030430996805,0.1873152811063609,0.0,0.0347986632768756,0.0,0.0265535556302782,0.0053275785675287,0.0640152237598931,0.1379383527502201,0.266204759662391,0.3936549695921252,0.6126374189820426,0.3873625810179574,0.1087184853296084,0.0574243727285182,0.0512941126010902,PITTSBURGH WARD 27 DIST 2,2026,1,551,82.24,486,1,3,2,140,18,13,16,19,17,18,44,46,32,33,40,43
2623.899921981561,0.7848404082276477,0.1900339438579312,0.0028362658965745,0.0048110263170791,0.0,0.0054299880204677,0.0,0.1707906374752177,0.1515468808899653,0.3338870208754712,0.2571607626970733,0.4465960424247944,0.5534039575752058,0.1681564274533414,0.0395137905834331,0.1286426368699082,PITTSBURGH WARD 27 DIST 3,2026,1,443,76.91,361,1,3,3,114,12,11,10,12,9,14,31,31,34,25,26,27
2626.101561061308,0.7847628366135432,0.190277396701306,0.0028286771287908,0.0047213863448608,0.0,0.0053648242275902,0.0,0.1709961806575767,0.1517242773711586,0.3340657019108936,0.2567330978435729,0.4461207961053389,0.5537100889149388,0.1682819425205338,0.0394906312939296,0.1287913112266042,PITTSBURGH WARD 27 DIST 4,2026,1,593,73.76,505,1,3,3,163,19,19,14,18,13,16,44,50,49,43,39,46
2504.729950757432,0.7658022264810882,0.1895089933573096,0.0017548355861248,0.0118520920509088,0.0,0.0104887259970464,0.0010270875512989,0.1474261741942479,0.1464766507367439,0.3187716233821352,0.2890403130417271,0.4868464504378258,0.5131535495621743,0.1542085677189472,0.0433024415825203,0.1109061261364268,PITTSBURGH WARD 27 DIST 5,2026,1,551,78.05,479,1,3,3,138,18,14,15,13,13,15,37,33,32,44,44,41
1996.430404708914,0.3656401583582634,0.5384671190121445,0.00013471534416,0.0,0.0,0.0038863305576296,0.0,0.2355380307455701,0.2727948685150935,0.2922561326624462,0.15362509601898,0.4787377145942694,0.424283991064361,0.1981726509479276,0.0592075853809345,0.138965065566993,PITTSBURGH WARD 27 DIST 6,2026,1,498,65.44,386,1,3,4,97,13,10,13,14,10,10,33,32,37,29,29,34
2225.4479604001144,0.4262863434315847,0.4691060462603578,0.0,0.0,0.0,0.0081170188228369,0.0006796402061001,0.145460766743002,0.2817467750529069,0.3215769256889269,0.2059048099194989,0.5371067139126848,0.4628932860873151,0.2012137501223628,0.0627327544322861,0.1384809956900767,PITTSBURGH WARD 27 DIST 7,2026,1,466,77.02,389,1,3,4,101,10,11,13,13,10,12,33,38,33,29,34,27
3039.1163796091723,0.4795536133295845,0.3067663302269859,0.0,0.0218550366179888,0.0,0.0145924348728261,0.0298986414738877,0.1532320445443594,0.2119200029378573,0.2205281745019217,0.2072996102011083,0.4653786822530433,0.4371335472769023,0.129427403470975,0.0618334482840134,0.0675939551869615,PITTSBURGH WARD 27 DIST 8,2026,1,408,71.08,355,1,3,4,124,11,11,12,12,10,13,25,28,34,28,30,35
6348.412849649503,0.429200859743382,0.4809474652702251,0.0,0.011211290365626,0.0,0.0047709322026546,0.0576175430690557,0.2870433117140267,0.3289656148858866,0.2497784571508401,0.0784119444750404,0.43370169289026,0.6135202464132429,0.1883227716935842,0.077962483274668,0.110360288418916,PITTSBURGH WARD 27 DIST 9,2026,1,356,61.7,253,1,3,4,64,8,8,9,9,7,8,24,23,18,21,24,17
1406.8689970361738,0.7937382439574114,0.0,0.0,0.0368859737664242,0.0,0.0354601069404834,0.032780109256508,0.084118531012859,0.2904581376647567,0.4380006193669441,0.1442706167779264,0.4794331825868366,0.5205668174131635,0.1647374351471649,0.0985064204962227,0.0662310146509422,PITTSBURGH WARD 28 DIST 1,2026,1,499,79.33,421,1,3,3,129,14,11,15,16,11,13,28,34,30,37,42,41
1900.0766064871016,0.7929043452690323,0.011652840368957,0.0,0.0661219226282874,0.0,0.0274375165673004,0.0241921425691576,0.0637502170445906,0.2869397921408361,0.4230017654869261,0.1771594204896571,0.4794942631044664,0.5205057368955331,0.1555355127578749,0.0741734094478135,0.0813621033100613,PITTSBURGH WARD 28 DIST 2,2026,1,353,68.41,293,1,3,3,84,8,11,9,8,8,11,19,25,26,27,28,27
3323.1968818322894,0.782702782451198,0.077099664961397,0.0,0.1519567328925362,0.0,0.0041507554593994,2.9029720293053287e-05,0.0047851396205597,0.2698173020367076,0.3848931070135455,0.2736992622114612,0.4791053001637947,0.5208946998362053,0.1284633028930522,0.0052255023633922,0.1232378005296599,PITTSBURGH WARD 28 DIST 3,2026,1,746,81.26,676,1,3,3,189,22,22,23,24,23,20,55,51,48,47,46,53
3323.242742512877,0.7829338773531184,0.0768593022003404,0.0,0.1520973559239908,0.0,0.0041497555906377,6.140851924178602e-06,0.0045048860965777,0.2699315708705347,0.3850922413247055,0.273705756824412,0.4791488047565914,0.5208511952434084,0.1283687140012926,0.0050795014058598,0.1232892125954325,PITTSBURGH WARD 28 DIST 4,2026,1,511,79.35,443,1,3,3,116,13,12,14,15,17,13,33,34,32,32,37,43
1753.011000196576,0.5421853510976247,0.3651555262167488,0.0,0.034753000779057,0.0,0.0,0.0269499393268831,0.2265770629230424,0.1551200864009942,0.2817347689436564,0.2284009204672693,0.4423707042693776,0.5576292957306229,0.209642456134687,0.1049370993920116,0.1047053567426752,PITTSBURGH WARD 28 DIST 5,2026,1,483,72.74,401,1,3,4,98,10,15,13,15,11,12,37,33,30,31,40,30
1819.3852876533813,0.5198016085839229,0.3689692994731002,3.9537512044980966e-08,0.0205262131619119,0.0,0.0,0.0175104593432983,0.2935834762405751,0.1507133818524146,0.2485389741096003,0.2153857617824071,0.4475379170530464,0.5524620829469533,0.1856765048186626,0.0990949808522731,0.0865815239663893,PITTSBURGH WARD 28 DIST 6,2026,1,443,79.68,350,1,3,4,96,10,13,9,9,9,12,24,30,25,24,33,24
2559.7789045245427,0.5439017414973186,0.2871315382386662,0.0,0.0308096134034394,0.0,0.0027214973793137,0.0,0.3662858363481088,0.1688457023872216,0.2115892914955159,0.2081559744549771,0.4708955113355932,0.5291044886644067,0.1116514123440823,0.0555524353914885,0.0560989769525938,PITTSBURGH WARD 28 DIST 7,2026,1,341,54.91,267,1,3,2,92,9,8,10,9,10,9,26,17,21,18,21,26
2878.7289801946176,0.5086103641084901,0.3227420754835085,2.3846805043737617e-05,0.0557977743422075,0.0,0.0,0.0,0.2858508244562986,0.1997926510581509,0.2638296504749219,0.209826075883724,0.4357487503657642,0.5642512496342357,0.14605754659225,0.0800043376442739,0.066053208947976,PITTSBURGH WARD 28 DIST 8,2026,1,719,79.98,575,1,3,4,177,15,20,21,19,16,22,52,39,46,54,44,49
3147.412381495796,0.4733177204723386,0.3591271858733885,0.0,0.0770769690379527,0.0,0.0,0.0002541220104384,0.2210116358861893,0.2230246871928222,0.3086954892721369,0.212231255121949,0.4021357034851874,0.5978642965148125,0.1747220887572491,0.1016445398405079,0.0730775489167411,PITTSBURGH WARD 28 DIST 9,2026,1,443,72.86,365,1,3,4,126,11,10,11,12,10,12,25,25,33,27,35,25
1832.7158996275407,0.7703829012758618,0.1488388861010338,0.0,0.0,0.0,0.0594703719391667,0.0373594372446578,0.1427795232837925,0.2576999387237856,0.3253681813263123,0.0541384975849559,0.523563447335603,0.4764365526643973,0.1796862877829635,0.0586619520734518,0.1210243357095116,PITTSBURGH WARD 29 DIST 1,2026,1,399,64.35,329,1,3,3,113,12,12,12,8,12,11,25,24,24,24,29,32
4622.863233381291,0.5614928202887958,0.1995205792336401,0.0,0.2141963666232743,0.0,0.0074649437664474,0.0343898060468461,0.3050566628260617,0.3019655944548153,0.1962950891895217,0.1163965133880048,0.4782374003149116,0.5217625996850885,0.2263370960248827,0.1087697017196652,0.1175673943052175,PITTSBURGH WARD 29 DIST 2,2026,1,389,72.57,286,1,3,2,72,11,10,8,10,8,11,20,23,26,24,22,21
4423.375782963995,0.6265034966106655,0.2073717679042154,0.0,0.1165539948548584,0.0062848513802689,0.0060078337114873,0.0161954440690093,0.243388735513152,0.2445435677883123,0.2713032982419709,0.1498494021374488,0.4854339183239359,0.5145660816760634,0.2271497482229787,0.1119610997186572,0.1151886485043214,PITTSBURGH WARD 29 DIST 3,2026,1,333,67.96,248,1,3,2,76,9,9,7,8,8,7,18,17,19,16,22,20
4186.556928080392,0.7062286226292025,0.2163319496701034,0.0,0.0,0.0138786620143475,0.0040082521178825,0.0,0.1679693546324508,0.1759254154565536,0.361464544983741,0.1902042032877826,0.4943122344160908,0.505687765583909,0.2286009226741398,0.1162730824319671,0.1123278402421726,PITTSBURGH WARD 29 DIST 4,2026,1,334,64.48,271,1,3,3,69,8,8,10,8,10,9,19,19,19,26,24,18
4330.873240562972,0.6575182211663558,0.2111562854991658,0.0,0.0699294636014709,0.0092869614828146,0.0052415795213693,0.0074562181153065,0.2138719764093929,0.2173425926372051,0.30702216967542,0.1656806056181463,0.4888522083536765,0.5111477916463233,0.2277487063963671,0.1136751344700617,0.1140735719263053,PITTSBURGH WARD 29 DIST 5,2026,1,348,64.56,268,1,3,2,86,8,7,10,8,8,10,17,21,23,19,26,20
4155.7334728122105,0.7071363755922926,0.2147415021373918,0.0,0.0,0.0137478347752188,0.0042176682827528,0.0,0.1683535897389421,0.1759650664915355,0.3616288017112929,0.1902376913444452,0.493885036065152,0.5061149639348479,0.2299794993270548,0.1164168823101495,0.1135626170169052,PITTSBURGH WARD 29 DIST 6,2026,1,435,67.86,343,1,3,3,104,11,11,11,13,12,12,27,24,31,31,29,29
3931.8215337151782,0.7165760689067466,0.1997467950732456,0.0,0.0052574116006687,0.0125270166665229,0.0056243169133463,0.0,0.1710836637388619,0.1785223956315882,0.3582264431792861,0.1922884764310743,0.4916678187662371,0.5083321812337627,0.2378850968744169,0.1159543158723284,0.1219307810020884,PITTSBURGH WARD 29 DIST 7,2026,1,475,71.32,414,1,3,3,121,14,12,16,14,11,13,27,36,38,27,33,37
2972.829937350189,0.679066829449597,0.1715007033650767,0.0,0.0728861226462223,0.0,0.0366950142120908,0.0357964768457354,0.2176205804442658,0.2776587430687258,0.2651355214563392,0.0813441316849248,0.5061668799722203,0.4938331200277794,0.2008084503494085,0.0808140829738698,0.1199943673755384,PITTSBURGH WARD 29 DIST 8,2026,1,345,59.38,268,1,3,2,82,10,8,7,7,7,10,26,20,21,20,24,21
2211.637151546985,0.758705673125387,0.1607056015765136,0.0,0.0,0.0024517409228544,0.0494878777251259,0.029497577292681,0.1502792349468993,0.2448031110571498,0.3284756442564388,0.0769379387557484,0.5192968553967294,0.4807031446032705,0.189496915441377,0.0692391804070888,0.120257735034288,PITTSBURGH WARD 29 DIST 9,2026,1,266,58.46,207,1,3,3,61,5,5,7,5,6,6,17,17,16,16,15,15
3083.534380290005,0.2937927114938674,0.5234252507338124,0.0,0.0965824626346072,0.0,0.0308363625161525,0.0,0.3282013072522875,0.2247909982038747,0.2039155111685321,0.1663923140216049,0.519168262375266,0.4808317376247338,0.0935967180414509,0.0190854447917054,0.0745112732497453,PITTSBURGH WARD 3 DIST 1,2026,1,148,62.45,101,1,3,4,32,3,3,3,3,2,3,9,9,7,7,7,6
3338.755062875048,0.3062886841521416,0.5138162423359769,0.0,0.1055027995187319,0.0,0.0336849893925124,0.0,0.3360910900354363,0.1971676858210653,0.2180391888026862,0.1770927055841717,0.5094645212268234,0.4905354787731767,0.1021552439105416,0.022433532964974,0.0797217109455674,PITTSBURGH WARD 3 DIST 2,2026,1,401,66.06,331,1,3,4,116,12,13,8,9,12,10,29,33,23,31,31,32
3339.4673370841365,0.3063719685757667,0.5136420545625424,0.0,0.1055287616415022,0.0,0.0337012458164197,0.0,0.3361993234085815,0.1970955560845756,0.2179138989089606,0.1771186273047205,0.509442139346832,0.490557860653168,0.102151975996929,0.0224288200304027,0.0797231559665261,PITTSBURGH WARD 3 DIST 3,2026,1,223,62.29,148,1,3,4,35,4,4,5,5,5,5,12,10,11,10,13,14
3429.067475114332,0.3283429335936568,0.4904191149341758,0.0,0.1067434116687023,0.0001231370274198,0.0333362276058884,0.0,0.3345491362726833,0.1920911867622035,0.2129447203737766,0.1897762000971541,0.506382867357144,0.493617132642856,0.101452573657154,0.0225030775312641,0.0789494961258897,PITTSBURGH WARD 3 DIST 4,2026,1,300,52.54,236,1,3,4,83,8,8,6,6,9,6,16,22,18,18,16,19
3340.8,0.3065715397509578,0.5133702107279694,0.0,0.105598599137931,0.0,0.0337187499999999,0.0,0.3361785201149425,0.1970554956896552,0.2179477969348658,0.1772020474137931,0.5095186781609197,0.4904813218390804,0.1020713601532566,0.0223898467432949,0.0796815134099616,PITTSBURGH WARD 3 DIST 5,2026,1,295,51.85,233,1,3,4,56,6,9,9,7,8,8,20,18,17,16,15,19
3822.844999986456,0.4772123363767716,0.3272319406385057,0.0107823253184556,0.067857285851956,0.0,0.0013850101547151,0.0654189811649762,0.2433373631371486,0.2684410160089888,0.2671841343773214,0.0721752999581203,0.5695257016204542,0.4304742983795456,0.1094746464434809,0.0508794999604522,0.0585951464830288,PITTSBURGH WARD 30 DIST 1,2026,1,208,50.86,148,1,3,4,46,4,4,5,4,5,5,11,9,13,14,14,10
3829.3712927185584,0.4767678449067414,0.3271427452989657,0.0107806772610058,0.0679316697092523,0.0,0.0014298289868785,0.0655854541598145,0.2428282950869972,0.2680041830671985,0.2678499758595722,0.0717810114071931,0.5689971496903441,0.4310028503096557,0.1095523032810439,0.0511274380634983,0.0584248652175456,PITTSBURGH WARD 30 DIST 2,2026,1,236,62.93,160,1,3,4,43,6,5,5,6,4,4,11,11,14,11,10,15
3833.9009292701744,0.4767036115651919,0.3270387832379515,0.0107887492966116,0.0681457547001093,0.0,0.0013965119059763,0.0654765791936644,0.2429583508882407,0.26774346969185,0.2678951230332411,0.0716597217306916,0.5687901596983236,0.4312098403016766,0.1092952629581777,0.0509263279938962,0.0583689349642815,PITTSBURGH WARD 30 DIST 3,2026,1,142,40.11,100,1,3,4,25,3,3,3,2,2,3,8,9,8,6,7,7
3833.669738139159,0.4766812800434892,0.3270622619943886,0.0107836950334939,0.0681240958381093,0.0,0.0014493818654741,0.0654661447324477,0.2429276938615718,0.2677692399796579,0.267857517515492,0.0716808840301635,0.5687547009749322,0.4312452990250681,0.1093184749915393,0.050957727198028,0.0583607477935113,PITTSBURGH WARD 30 DIST 4,2026,1,327,51.66,268,1,3,4,95,10,7,10,7,7,10,17,22,20,20,18,20
3828.7534019912823,0.476401277409076,0.3272250492774558,0.0107597571059546,0.0676470068225073,0.0,0.00159456640176,0.0659099859874133,0.2420600601889451,0.2679822111757357,0.2684273432417687,0.0715838799863767,0.5687235136343255,0.4312764863656746,0.1100595714427976,0.0517297815549211,0.0583297898878765,PITTSBURGH WARD 30 DIST 5,2026,1,372,56.97,298,1,3,4,82,11,8,8,11,9,11,25,24,27,20,27,20
21.973382376266727,0.0,1.0,0.8743237830643394,0.4141144451631856,5.387381719049093e-07,0.0,0.3448905946527406,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,PITTSBURGH WARD 31 DIST 1,2026,1,138,58.47,93,1,3,1,27,3,2,2,2,3,2,8,6,8,7,7,8
757.5577148055604,0.902773766501687,0.0034146446843788,0.0141604257905751,0.0420163295574116,0.0,0.012300764305261,0.0032422678762593,0.1017053082665485,0.2368812073575255,0.1211516621860463,0.3406047377878873,0.6796878981924129,0.3203121018075872,0.1598424902571661,0.054591344657005,0.1052511456001611,PITTSBURGH WARD 31 DIST 2,2026,1,400,87.91,359,1,3,0,110,10,11,9,11,14,13,35,26,29,25,32,26
3038.32115757723,0.9123154071670864,0.0582989574440226,0.0053825652215607,0.013326876036876,0.0,0.0294278857006051,5.912350933556651e-07,0.2178968839995965,0.1210371948756052,0.3096326277125295,0.3045776919689979,0.4885139742535923,0.5114860257464073,0.2184439713859596,0.0724707228164928,0.1459732485694665,PITTSBURGH WARD 31 DIST 3,2026,1,445,84.28,367,1,3,3,100,10,12,10,12,14,12,34,32,36,36,35,28
3035.200284990679,0.9117266700186244,0.0580491295032271,0.0053423559526885,0.0140040921512176,0.0,0.0291677752024808,0.0,0.2169554636610565,0.122451267221609,0.3097899461992768,0.3041790418371907,0.4884330872612338,0.5115669127387661,0.2181894901019796,0.0729323059483526,0.1452571841536268,PITTSBURGH WARD 31 DIST 4,2026,1,460,78.23,391,1,3,3,127,11,12,14,10,13,10,36,29,27,30,34,29
1914.4198100102333,0.8719742022349773,0.0974558485719093,0.0113610618933706,0.0161120746470683,0.0,0.0217394780395602,0.002823315686748,0.1954170680859854,0.1157040896143886,0.2531396187825176,0.3362479575105408,0.5163000653569996,0.4836999346430004,0.2181927899825705,0.0608249385299036,0.1573678514526667,PITTSBURGH WARD 31 DIST 5,2026,1,590,84.17,505,1,3,0,158,15,18,15,20,14,14,47,42,42,49,46,37
3037.98000496085,0.91232570341051,0.0582912107371048,0.0053810695038037,0.0133187154368713,0.0,0.0294232659952092,1.691665824482856e-06,0.2178883657426601,0.1210824604565636,0.3095954554412101,0.304565025405687,0.488514460820058,0.5114855391799414,0.2184311266662226,0.0724685535212155,0.1459625731450069,PITTSBURGH WARD 31 DIST 6,2026,1,453,81.77,372,1,3,3,109,13,12,13,13,10,12,33,34,25,31,32,28
910.9579549093054,0.9053284785002438,0.012321672499346,0.012312797295035,0.0346808845450423,0.0,0.0121724438983673,0.0033881784057519,0.1262141414012567,0.2499291816275573,0.1429468146071176,0.2987348569252529,0.641267193579421,0.3587328064205795,0.1573621316188005,0.0564136402267049,0.1009484913920954,PITTSBURGH WARD 31 DIST 7,2026,1,107,75.35,74,1,3,0,20,2,2,2,2,2,2,6,5,6,6,4,6
1897.5008110272272,0.8325601703417893,0.0251167979708202,0.0010399714961829,0.0,0.0022650572524498,0.0117706084925626,0.0032250182673135,0.1641402986326628,0.2616408033413393,0.3117831738683807,0.2536050791269488,0.5105185288245839,0.489481471175416,0.1205188478414992,0.0574147888303031,0.0631040590111959,PITTSBURGH WARD 32 DIST 1,2026,1,388,78.54,332,1,3,3,83,9,11,11,9,10,10,26,27,31,22,27,30
1987.167725519352,0.7907341884695633,0.0666201984599794,0.0043529607640415,0.0697033743858223,0.0018366413131922,0.0195275087705888,0.0128275847790274,0.1927636698252448,0.1967298462143651,0.3326866108862776,0.2154492406783946,0.4694092343729115,0.5305907656270885,0.3174251637286183,0.1132716670496902,0.2041534966789278,PITTSBURGH WARD 32 DIST 2,2026,1,454,71.27,375,1,3,3,126,14,12,11,14,11,14,33,31,28,35,32,30
1751.391477718318,0.8169300720903284,0.0444603447831347,0.0047397871419129,0.0730687335457937,0.0002161857829421,0.02060444477123,0.0144179312334154,0.1924865757751668,0.1921799983841912,0.3305071743346229,0.2259185191603473,0.4754742161251927,0.5245257838748075,0.312861971257628,0.1122544883374632,0.2006074829201646,PITTSBURGH WARD 32 DIST 3,2026,1,409,77.61,351,1,3,3,116,11,12,13,9,12,10,29,32,32,32,29,26
2210.219330010307,0.9693247308346792,0.0347135268370849,0.0,0.0017704184346912,0.0,0.0084472155077142,0.0025352895937147,0.1621752538843714,0.1369139984223802,0.3349417492690024,0.2694248774772416,0.567883791289968,0.432116208710032,0.1424517134550939,0.1040114496565608,0.038440263798533,PITTSBURGH WARD 32 DIST 4,2026,1,254,75.82,226,1,3,0,67,7,8,6,6,6,7,16,20,16,17,21,16
2166.8132970711185,0.945412904356766,0.0290102119839466,2.379022429919435e-06,0.0,0.00064939070336,0.0071932139018247,0.0012722564475306,0.1603187374005048,0.1647710760042706,0.3308109464391995,0.272550806592951,0.5585317756696893,0.4414682243303108,0.1248116046937856,0.0911189590346773,0.033692645659108,PITTSBURGH WARD 32 DIST 5,2026,1,455,82.43,377,1,3,0,132,13,12,14,11,11,12,36,26,25,34,25,25
1961.2082037645675,0.8385523000669068,0.0199445206594738,0.0,0.0,0.002756880448408,0.010258567523426,0.0,0.1560379285600839,0.277493450594067,0.3075858326872663,0.2608097441609043,0.5217215590569887,0.4782784409430113,0.0704722966061186,0.0445660110610569,0.0259062855450616,PITTSBURGH WARD 32 DIST 6,2026,1,471,78.5,412,1,3,3,115,12,12,15,12,11,14,40,37,36,39,30,32
2220.0,0.9751063063063063,0.0314066666666666,0.0,0.0028227027027027,0.0,0.0069252252252252,0.0015227027027027,0.1625585585585585,0.1337243243243243,0.3353798198198197,0.2753448648648648,0.569009009009009,0.4309909909909909,0.1412612612612612,0.1052252252252251,0.036036036036036,PITTSBURGH WARD 32 DIST 7,2026,1,440,78.43,367,1,3,0,87,10,11,11,9,11,12,29,31,36,33,36,30
3113.414703056377,0.8584986674793242,0.0512134013196439,0.0029740743043203,0.005832243812617,0.0056882851874703,0.037023483012738,0.0,0.1862493826047435,0.2040134399570334,0.2844571793679256,0.2738095080720386,0.5195438023302059,0.4804561976697938,0.1452864702294806,0.0870796373998401,0.0582068328296403,PITTSBURGH WARD 32 DIST 8,2026,1,543,81.9,469,1,3,3,144,16,13,15,15,18,12,45,46,33,39,33,36
1366.5804282665226,0.3483065936173379,0.1454227045123143,0.0018350656046462,0.0555499563345488,0.0,0.0072116441365807,0.0157778340303335,0.261852418708887,0.0798341528401828,0.0357630403534066,0.0382420831108949,0.2084767843430058,0.2515773321946165,0.0429993101115287,0.0053373966573759,0.0376619134541527,PITTSBURGH WARD 4 DIST 1,2026,1,86,39.63,77,1,3,2,24,2,2,2,2,2,3,6,6,6,5,5,6
2378.2223573161946,0.4949414716166577,0.1598556441943104,0.0050807788253158,0.3304718563461433,0.0009106519443704,0.0081239535822519,0.0058135823235278,0.2866298020038395,0.2765867138064187,0.2501291541324041,0.075599713966728,0.5196559227840702,0.4803440772159295,0.2287945234722143,0.1114370124987024,0.1173575109735118,PITTSBURGH WARD 4 DIST 10,2026,1,306,49.35,222,1,3,2,62,7,5,7,6,7,6,17,19,20,15,15,18
1356.6670560557045,0.8563757556054862,0.028640792239186,0.0024283764931389,0.109575080377239,2.3332702795943508e-06,0.0,0.0,0.0034760979331087,0.164770084242146,0.3183778040720721,0.4787449138646177,0.3148085727381995,0.6851914272618005,0.2139700883951344,0.0498850226700084,0.164085065725126,PITTSBURGH WARD 4 DIST 11,2026,1,466,74.2,440,1,3,0,126,15,17,13,13,14,16,32,36,35,30,30,41
1380.079331018483,0.8539090583628446,0.0291101477472253,0.0023691670671584,0.1111801047658465,4.172883008051079e-06,0.0,0.0,0.011885056167652,0.1640189802725616,0.3155122668003319,0.4728675510397327,0.3173623760499626,0.682637623950037,0.2129407562624456,0.0499587355460053,0.1629820207164402,PITTSBURGH WARD 4 DIST 12,2026,1,412,57.46,362,1,3,0,124,11,14,9,12,10,10,27,26,27,26,31,26
4588.027338296045,0.7401061285962088,0.06989014297691,0.0,0.1307766409042658,6.990343155258723e-07,0.0188455877848675,0.0026128477310126,0.64846737912695,0.0682332156316377,0.0681691457166252,0.1030035452643417,0.4001221742463685,0.5998778257536316,0.1139486465515364,0.0361397443351484,0.0778089022163879,PITTSBURGH WARD 4 DIST 13,2026,1,463,57.16,368,1,3,2,94,13,11,12,10,12,14,29,33,36,27,32,25
2546.5174807735348,0.8564993809173257,0.0077298743627028,0.0041658239143716,0.0856076601281737,0.0,0.0122154707525128,0.0034612624790614,0.4860071908294249,0.1662628572593323,0.0260107303301442,0.0283149284094496,0.3935259105575533,0.6064740894424465,0.1147235650488946,0.0565552864481881,0.0581682786007063,PITTSBURGH WARD 4 DIST 14,2026,1,849,52.02,631,1,3,3,226,24,19,17,19,20,25,56,43,46,56,59,53
2246.172905032344,0.8712084609968205,0.0029890881177764,7.42606985824944e-06,0.0828078788565397,0.0,0.0,0.0040416357588766,0.5546708161573322,0.2232523276677098,0.0848513667518907,0.0183012412711493,0.3826047953950277,0.617395204604972,0.1228958812567963,0.0451712431692332,0.077724638087563,PITTSBURGH WARD 4 DIST 15,2026,1,597,53.98,440,1,3,3,108,15,12,14,17,12,15,30,34,30,34,43,43
3423.0975296013034,0.7526880415768743,0.1116380715419793,0.005170001720297,0.0739935395665913,0.0,0.0058890216994127,0.0188391167263856,0.4493712225590455,0.1907712514956351,0.0640564814407419,0.0596684159368356,0.5054448180697647,0.4945551819302354,0.0964280833306708,0.0408628792832911,0.0555652040473795,PITTSBURGH WARD 4 DIST 16,2026,1,875,53.06,623,1,3,2,208,20,19,24,20,18,21,49,48,58,47,54,42
2971.0028895181376,0.5909905371529945,0.2340089621313249,0.0042474223379617,0.0517533160184371,0.0,0.0,0.0213664522579045,0.2685376404235435,0.2863351415855089,0.1795151299753986,0.1140456183287345,0.562102791048036,0.437681139242112,0.0813547487285626,0.025598285829219,0.0557564628993436,PITTSBURGH WARD 4 DIST 17,2026,1,459,62.36,388,1,3,2,114,13,15,13,14,13,12,30,29,37,33,29,29
2516.404100849384,0.645417428110761,0.1465359784913329,0.0024593289468539,0.1350172986809782,0.0,0.010944565989114,0.035268643494889,0.4219915685291977,0.1676084082481329,0.0566839493322917,0.0652838013192232,0.4689883552276015,0.5310116447723985,0.0997720483301752,0.0133598649807359,0.0864121833494392,PITTSBURGH WARD 4 DIST 18,2026,1,425,52.8,351,1,3,2,95,11,13,12,11,10,12,34,24,27,28,26,27
