tract,race_percent_white,race_percent_black,race_percent_native,race_percent_asian,race_percent_pacific_islander,race_percent_hispanic,race_percent_other,income_percent_below_15K,income_percent_15K_35K,income_percent_35K_65K,income_percent_above_65K,year
"Census Tract 703, Allegheny County, Pennsylvania",72.9,4.9,0.4,14.0,0.0,2.0999999999999943,0.0,23.5,20.3,28.4,22.2,2021
"Census Tract 705, Allegheny County, Pennsylvania",73.4,3.7,0.0,15.0,0.0,1.0,3.7,21.3,23.7,20.4,26.4,2021
"Census Tract 706, Allegheny County, Pennsylvania",76.3,4.3,0.0,10.7,0.0,3.4000000000000057,0.3,15.200000000000001,17.1,30.8,33.1,2021
"Census Tract 708, Allegheny County, Pennsylvania",62.5,3.1,0.8,21.4,0.0,2.5999999999999943,2.3,15.8,13.6,13.7,49.5,2021
"Census Tract 709, Allegheny County, Pennsylvania",56.6,7.6,0.3,27.7,0.0,2.1999999999999957,0.0,25.200000000000003,22.0,11.8,28.1,2021
"Census Tract 802, Allegheny County, Pennsylvania",85.9,7.0,0.2,1.0,0.0,2.6999999999999886,0.6,17.6,25.7,33.3,14.799999999999999,2021
"Census Tract 804, Allegheny County, Pennsylvania",66.0,7.1,0.0,20.5,0.0,2.200000000000003,0.0,25.200000000000003,21.0,25.299999999999997,18.6,2021
"Census Tract 806, Allegheny County, Pennsylvania",80.9,2.1,0.0,4.5,0.0,0.5,7.1,15.1,21.6,35.7,21.8,2021
"Census Tract 807, Allegheny County, Pennsylvania",54.5,13.7,0.0,16.8,0.0,7.5,0.0,15.8,31.6,27.5,19.4,2021
"Census Tract 809, Allegheny County, Pennsylvania",83.1,4.9,0.0,3.8,0.0,1.0,1.9,13.8,29.1,32.7,20.0,2021
"Census Tract 901, Allegheny County, Pennsylvania",81.7,10.1,0.0,2.9,0.0,1.7999999999999972,2.4,15.0,13.2,29.1,38.6,2021
"Census Tract 902, Allegheny County, Pennsylvania",89.1,1.4,0.0,1.0,0.0,0.6000000000000085,1.7,21.9,17.9,28.4,27.9,2021
"Census Tract 903, Allegheny County, Pennsylvania",88.1,5.9,0.2,4.0,0.0,1.3000000000000114,0.6,17.200000000000003,26.6,24.1,21.5,2021
"Census Tract 9800, Allegheny County, Pennsylvania",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
"Census Tract 9801, Allegheny County, Pennsylvania",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
"Census Tract 9803, Allegheny County, Pennsylvania",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
"Census Tract 9804, Allegheny County, Pennsylvania",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
"Census Tract 9805, Allegheny County, Pennsylvania",100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.7,0.0,0.0,2021
"Census Tract 9806, Allegheny County, Pennsylvania",100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2021
"Census Tract 9807, Allegheny County, Pennsylvania",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
"Census Tract 9808, Allegheny County, Pennsylvania",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
"Census Tract 9809, Allegheny County, Pennsylvania",36.2,52.8,0.6,2.2,0.0,0.0,0.0,31.900000000000002,8.2,1.9,0.0,2021
"Census Tract 9810, Allegheny County, Pennsylvania",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
"Census Tract 9811, Allegheny County, Pennsylvania",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
"Census Tract 9812, Allegheny County, Pennsylvania",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
"Census Tract 9818, Allegheny County, Pennsylvania",64.0,24.6,0.0,9.2,0.0,0.0,1.0,39.599999999999994,31.5,6.8,3.1,2021
"Census Tract 9822, Allegheny County, Pennsylvania",78.4,6.6,0.0,9.0,0.0,2.0,0.2,85.5,1.0,0.30000000000000004,0.2,2021
Census Tract 1005; Allegheny County; Pennsylvania,30.7,63.1,0.0,2.0,0.0,0.0,0.5,19.8,22.1,27.7,20.1,2022
Census Tract 1011; Allegheny County; Pennsylvania,84.9,10.0,0.0,1.7,0.0,1.3999999999999915,0.0,19.2,23.7,25.4,27.2,2022
Census Tract 1014; Allegheny County; Pennsylvania,85.6,5.5,0.0,2.1,0.0,2.200000000000003,0.4,12.5,27.1,24.3,30.1,2022
Census Tract 1018; Allegheny County; Pennsylvania,82.5,13.5,0.0,0.4,0.0,0.29999999999999716,0.6,12.200000000000001,24.9,17.9,40.2,2022
Census Tract 1019; Allegheny County; Pennsylvania,21.0,64.7,0.0,3.5,0.0,0.8999999999999986,0.0,24.4,28.6,26.799999999999997,15.2,2022
Census Tract 103.01; Allegheny County; Pennsylvania,37.2,53.9,0.8,0.0,0.0,0.8999999999999986,0.7,32.0,9.1,5.5,0.9,2022
Census Tract 103.02; Allegheny County; Pennsylvania,70.9,15.5,0.0,4.5,0.0,1.7999999999999972,2.3,72.4,7.5,3.9,2.5,2022
Census Tract 1102; Allegheny County; Pennsylvania,67.0,16.1,0.2,4.2,0.0,2.0999999999999943,1.5,11.0,21.9,24.6,37.0,2022
Census Tract 1106; Allegheny County; Pennsylvania,82.3,8.2,0.0,3.4,0.0,0.5,0.8,11.9,13.3,20.9,45.3,2022
Census Tract 1113; Allegheny County; Pennsylvania,64.2,19.9,0.0,2.9,0.0,1.0999999999999943,1.0,16.9,23.400000000000002,27.2,25.9,2022
Census Tract 1114; Allegheny County; Pennsylvania,41.6,53.2,0.0,1.0,0.0,0.0,0.0,26.1,28.4,16.6,25.2,2022
Census Tract 1115; Allegheny County; Pennsylvania,31.7,51.2,0.0,14.3,0.0,0.8000000000000007,0.0,18.6,29.400000000000002,23.799999999999997,24.8,2022
Census Tract 1203; Allegheny County; Pennsylvania,1.6,80.2,0.0,0.0,0.0,16.4,0.5,24.9,31.0,26.8,9.7,2022
Census Tract 1209; Allegheny County; Pennsylvania,14.3,75.7,0.0,0.5,0.1,5.0,0.7,38.5,28.0,14.8,9.4,2022
Census Tract 1302; Allegheny County; Pennsylvania,13.3,84.5,0.0,0.0,0.0,0.0,0.0,27.7,29.1,14.5,10.0,2022
Census Tract 1306; Allegheny County; Pennsylvania,8.8,90.5,0.0,0.0,0.0,0.0,0.0,35.2,21.0,13.899999999999999,11.6,2022
Census Tract 1307; Allegheny County; Pennsylvania,3.8,93.3,0.0,0.0,0.0,0.0,2.9,26.7,37.0,13.2,12.0,2022
Census Tract 1308; Allegheny County; Pennsylvania,5.8,84.4,0.1,0.0,0.0,0.0,0.4,29.700000000000003,39.8,11.6,5.300000000000001,2022
Census Tract 1401; Allegheny County; Pennsylvania,65.1,7.3,0.2,19.1,0.0,3.6000000000000085,0.5,50.7,9.7,4.6,15.799999999999999,2022
Census Tract 1402; Allegheny County; Pennsylvania,70.2,1.9,0.5,18.4,0.0,1.7000000000000028,0.6,45.0,12.399999999999999,8.0,24.200000000000003,2022
Census Tract 1403; Allegheny County; Pennsylvania,76.3,2.5,0.0,12.3,0.0,1.5,1.1,10.2,13.2,12.2,51.7,2022
Census Tract 1404; Allegheny County; Pennsylvania,84.2,1.7,0.0,5.5,0.0,1.2000000000000028,0.6,16.8,11.2,14.7,52.0,2022
Census Tract 1405; Allegheny County; Pennsylvania,58.5,26.7,0.0,5.3,0.0,0.8999999999999986,1.2,6.6,9.8,33.1,45.4,2022
Census Tract 1408; Allegheny County; Pennsylvania,75.2,7.7,0.0,10.4,0.0,1.5999999999999943,0.0,15.299999999999999,19.1,20.4,32.199999999999996,2022
Census Tract 1411; Allegheny County; Pennsylvania,89.4,5.6,0.0,1.9,0.0,0.29999999999999716,0.0,20.700000000000003,13.8,25.5,33.2,2022
Census Tract 1412; Allegheny County; Pennsylvania,81.2,6.4,1.5,2.6,0.0,0.7999999999999972,3.5,13.1,14.0,24.4,43.1,2022
Census Tract 1413; Allegheny County; Pennsylvania,71.0,1.7,0.0,19.9,0.0,1.0999999999999943,2.2,23.0,22.5,20.1,21.0,2022
Census Tract 1414; Allegheny County; Pennsylvania,70.1,4.7,0.5,6.3,0.0,1.1000000000000085,0.4,15.0,17.799999999999997,21.6,41.0,2022
Census Tract 1516; Allegheny County; Pennsylvania,83.2,6.0,0.0,5.0,0.0,0.7999999999999972,0.0,15.9,18.799999999999997,27.4,26.5,2022
Census Tract 1517; Allegheny County; Pennsylvania,77.0,9.9,0.0,2.3,0.0,2.0999999999999943,2.5,14.4,21.3,26.4,26.5,2022
Census Tract 1608; Allegheny County; Pennsylvania,84.3,7.2,0.0,1.5,0.0,1.9000000000000057,0.0,11.8,25.1,29.6,25.9,2022
Census Tract 1609; Allegheny County; Pennsylvania,89.5,2.2,0.0,2.1,0.0,0.0,0.4,15.600000000000001,11.8,22.0,41.7,2022
Census Tract 1610; Allegheny County; Pennsylvania,53.7,38.6,0.0,0.0,0.0,0.19999999999999574,0.0,30.1,27.200000000000003,20.6,14.4,2022
Census Tract 1702; Allegheny County; Pennsylvania,74.9,19.9,0.0,3.0,0.0,0.19999999999998863,0.0,21.7,13.7,23.299999999999997,32.3,2022
Census Tract 1706; Allegheny County; Pennsylvania,78.5,9.9,2.0,3.5,0.0,2.200000000000003,0.1,16.9,34.3,23.2,19.2,2022
Census Tract 1803; Allegheny County; Pennsylvania,54.5,39.6,0.6,0.0,0.0,0.0,4.6,28.099999999999998,32.8,17.1,14.2,2022
Census Tract 1807; Allegheny County; Pennsylvania,62.4,23.2,0.0,0.7,0.0,2.000000000000007,5.4,20.8,22.7,17.9,28.7,2022
Census Tract 1903; Allegheny County; Pennsylvania,94.3,0.7,0.2,0.0,0.0,1.1000000000000085,0.0,8.2,19.200000000000003,32.5,39.5,2022
Census Tract 1911; Allegheny County; Pennsylvania,92.8,0.0,0.0,2.9,0.0,1.0,0.6,16.8,18.4,28.7,32.9,2022
Census Tract 1914; Allegheny County; Pennsylvania,84.0,6.7,2.0,2.7,0.0,0.09999999999999432,0.0,10.2,22.700000000000003,32.5,30.0,2022
Census Tract 1915; Allegheny County; Pennsylvania,89.7,4.8,0.0,0.9,0.0,3.700000000000003,0.0,26.8,20.4,23.2,26.7,2022
Census Tract 1916; Allegheny County; Pennsylvania,72.5,20.9,0.0,1.3,0.0,0.29999999999999716,3.2,21.5,27.3,25.2,18.8,2022
Census Tract 1917; Allegheny County; Pennsylvania,82.7,3.1,0.0,0.9,0.0,6.700000000000003,0.2,20.4,13.9,21.4,29.700000000000003,2022
Census Tract 1918; Allegheny County; Pennsylvania,82.4,6.1,0.2,2.7,0.6,6.099999999999994,0.0,21.700000000000003,25.3,21.299999999999997,26.9,2022
Census Tract 1919; Allegheny County; Pennsylvania,93.7,2.8,0.0,1.4,0.0,0.20000000000000284,1.8,18.9,25.4,28.4,24.4,2022
Census Tract 1920; Allegheny County; Pennsylvania,75.7,13.7,0.3,0.0,0.0,2.0999999999999943,1.3,17.5,21.9,34.3,16.400000000000002,2022
Census Tract 201; Allegheny County; Pennsylvania,67.6,13.6,0.0,11.1,0.3,2.1000000000000085,0.0,35.6,12.2,12.5,33.3,2022
Census Tract 2022; Allegheny County; Pennsylvania,57.3,24.3,0.1,7.1,0.0,0.8000000000000043,0.0,16.3,33.3,23.9,12.3,2022
Census Tract 2023; Allegheny County; Pennsylvania,69.2,15.7,0.0,8.6,0.0,0.5999999999999943,0.1,11.899999999999999,20.5,27.8,27.5,2022
Census Tract 203; Allegheny County; Pennsylvania,79.5,1.0,0.0,15.6,0.0,1.2999999999999972,0.1,2.1,9.5,14.4,63.9,2022
Census Tract 2413; Allegheny County; Pennsylvania,74.7,13.3,0.0,2.4,0.0,1.8999999999999915,3.0,18.700000000000003,24.4,24.3,27.6,2022
Census Tract 2509; Allegheny County; Pennsylvania,43.8,46.6,0.0,0.0,0.0,1.8000000000000043,1.7,27.7,34.6,12.899999999999999,17.7,2022
Census Tract 2602; Allegheny County; Pennsylvania,62.9,31.4,0.0,0.0,0.0,0.3999999999999986,0.0,19.3,18.1,32.8,17.8,2022
Census Tract 2607; Allegheny County; Pennsylvania,63.3,20.5,0.0,0.6,0.0,0.7000000000000028,2.5,19.7,25.7,26.7,21.400000000000002,2022
Census Tract 2613; Allegheny County; Pennsylvania,32.8,61.6,0.3,0.0,0.0,0.20000000000000284,0.8,24.799999999999997,21.4,16.799999999999997,15.7,2022
Census Tract 2614; Allegheny County; Pennsylvania,40.8,50.7,0.0,2.6,1.2,0.0,1.8,25.5,15.700000000000001,23.9,12.600000000000001,2022
Census Tract 2615; Allegheny County; Pennsylvania,26.9,58.6,0.0,0.4,0.0,0.0,0.7,33.8,20.8,27.7,4.4,2022
Census Tract 2620; Allegheny County; Pennsylvania,65.0,27.3,0.0,0.4,0.0,0.0,0.9,23.5,27.4,27.700000000000003,10.6,2022
Census Tract 2701; Allegheny County; Pennsylvania,80.6,16.4,0.6,0.0,0.0,0.4000000000000057,0.0,18.1,20.2,31.299999999999997,21.900000000000002,2022
Census Tract 2703; Allegheny County; Pennsylvania,43.3,48.0,0.0,0.0,0.0,0.0,0.0,21.8,28.0,28.799999999999997,15.5,2022
Census Tract 2708; Allegheny County; Pennsylvania,71.0,20.0,0.0,1.7,0.0,2.200000000000003,0.2,12.5,15.7,26.799999999999997,34.1,2022
Census Tract 2716; Allegheny County; Pennsylvania,43.8,43.5,0.0,0.0,0.0,0.10000000000000142,4.9,26.2,29.4,27.6,7.8,2022
Census Tract 2814; Allegheny County; Pennsylvania,54.0,34.4,0.0,0.0,0.0,0.0,0.0,36.7,20.4,20.0,18.2,2022
Census Tract 2815; Allegheny County; Pennsylvania,57.8,33.9,0.0,0.3,0.0,0.0,3.0,22.2,24.6,24.5,19.7,2022
Census Tract 2901; Allegheny County; Pennsylvania,75.2,14.3,0.2,0.2,0.0,4.5,3.7,23.9,26.5,24.7,7.6,2022
Census Tract 2902; Allegheny County; Pennsylvania,62.6,20.6,0.0,11.3,0.0,0.6000000000000014,1.9,33.3,29.2,20.9,8.4,2022
Census Tract 2904; Allegheny County; Pennsylvania,73.1,18.6,0.0,0.2,0.0,0.4000000000000057,0.0,22.2,19.1,31.9,18.6,2022
Census Tract 3001; Allegheny County; Pennsylvania,40.5,45.6,1.0,6.4,0.0,0.0,3.1,27.8,28.6,23.6,6.5,2022
Census Tract 305; Allegheny County; Pennsylvania,23.8,59.8,0.1,7.1,0.0,2.3000000000000007,1.2,33.1,23.1,21.4,13.8,2022
Census Tract 3102; Allegheny County; Pennsylvania,93.3,3.8,0.5,2.0,0.0,0.29999999999999716,0.0,22.299999999999997,21.5,27.0,22.8,2022
Census Tract 3204; Allegheny County; Pennsylvania,84.1,4.8,0.3,6.6,0.0,0.9000000000000057,1.5,21.7,23.8,27.2,18.9,2022
Census Tract 3206; Allegheny County; Pennsylvania,92.6,2.5,0.0,0.1,0.0,0.0,0.4,19.1,20.9,30.1,22.5,2022
Census Tract 3207; Allegheny County; Pennsylvania,81.9,2.0,0.0,0.2,0.0,1.5999999999999943,0.0,18.5,29.9,25.1,23.2,2022
Census Tract 4011; Allegheny County; Pennsylvania,95.5,0.4,0.0,2.0,0.0,0.0,0.0,22.6,21.700000000000003,23.1,23.799999999999997,2022
Census Tract 4012; Allegheny County; Pennsylvania,79.9,8.0,0.0,1.0,0.0,0.0,0.0,22.1,27.0,25.4,14.0,2022
Census Tract 4013; Allegheny County; Pennsylvania,93.0,2.0,0.0,2.5,0.0,1.0,0.0,17.2,26.0,25.900000000000002,20.1,2022
Census Tract 4020; Allegheny County; Pennsylvania,92.0,4.2,0.0,0.6,0.0,2.0,0.4,23.5,29.900000000000002,26.2,10.8,2022
Census Tract 402; Allegheny County; Pennsylvania,51.4,26.7,0.0,15.4,0.0,0.5,2.8,47.7,15.399999999999999,4.4,4.1,2022
Census Tract 4035; Allegheny County; Pennsylvania,88.9,4.2,0.0,0.0,0.0,1.7999999999999972,0.3,24.299999999999997,32.9,25.1,8.7,2022
Census Tract 4040; Allegheny County; Pennsylvania,93.2,2.9,0.0,0.3,0.0,0.0,0.8,19.3,23.8,38.3,14.4,2022
Census Tract 404; Allegheny County; Pennsylvania,73.2,3.7,0.2,20.3,0.0,0.20000000000000284,0.0,22.799999999999997,14.4,20.799999999999997,33.6,2022
Census Tract 4050; Allegheny County; Pennsylvania,99.5,0.0,0.0,0.1,0.0,0.0,0.0,17.4,29.6,26.1,21.7,2022
Census Tract 405; Allegheny County; Pennsylvania,82.5,2.8,0.3,8.8,0.0,1.5,0.7,53.8,14.2,2.7,3.2,2022
Census Tract 4060; Allegheny County; Pennsylvania,96.2,0.0,0.2,0.0,0.0,0.0,0.2,22.1,17.9,24.3,26.299999999999997,2022
Census Tract 406; Allegheny County; Pennsylvania,83.8,3.0,0.0,7.2,0.0,0.7000000000000028,0.4,61.699999999999996,20.0,7.199999999999999,2.8,2022
Census Tract 4070.01; Allegheny County; Pennsylvania,95.9,0.2,0.0,0.7,0.0,0.0,0.0,17.4,22.9,29.7,23.5,2022
Census Tract 4070.02; Allegheny County; Pennsylvania,96.7,0.7,0.0,0.0,0.0,0.29999999999999716,0.0,14.100000000000001,21.299999999999997,25.5,29.700000000000003,2022
Census Tract 4080.01; Allegheny County; Pennsylvania,92.5,0.4,0.0,4.0,0.0,0.0,0.4,23.6,13.100000000000001,17.9,36.4,2022
Census Tract 4080.02; Allegheny County; Pennsylvania,90.7,0.3,0.0,1.9,0.0,3.5999999999999943,0.0,18.4,15.8,17.9,41.2,2022
Census Tract 4090.01; Allegheny County; Pennsylvania,86.3,0.5,0.0,6.8,0.0,0.29999999999999716,1.8,10.9,12.899999999999999,22.299999999999997,38.8,2022
Census Tract 4090.02; Allegheny County; Pennsylvania,94.3,2.1,0.0,0.8,0.0,1.1000000000000085,0.0,14.6,6.199999999999999,9.5,50.0,2022
Census Tract 409; Allegheny County; Pennsylvania,67.1,16.9,0.4,10.2,0.0,0.4000000000000057,1.9,40.3,18.5,11.1,9.7,2022
Census Tract 4100; Allegheny County; Pennsylvania,94.8,1.1,0.0,3.2,0.0,0.0,0.0,13.2,11.7,16.6,47.699999999999996,2022
Census Tract 4110.01; Allegheny County; Pennsylvania,91.0,0.8,0.0,4.2,0.0,0.0,2.4,18.1,9.0,12.3,48.699999999999996,2022
Census Tract 4110.02; Allegheny County; Pennsylvania,74.3,0.2,0.0,20.3,0.0,1.4000000000000057,0.9,14.7,11.3,15.200000000000001,43.7,2022
Census Tract 4120.02; Allegheny County; Pennsylvania,80.5,0.4,0.0,14.2,0.0,0.7000000000000028,0.6,15.100000000000001,9.3,19.8,48.2,2022
Census Tract 4120.03; Allegheny County; Pennsylvania,80.9,4.0,0.0,8.9,0.5,0.29999999999999716,2.0,16.8,9.8,14.5,46.1,2022
Census Tract 4120.04; Allegheny County; Pennsylvania,69.4,5.2,0.0,23.6,0.0,0.0,0.0,15.2,12.9,17.1,43.300000000000004,2022
Census Tract 4131; Allegheny County; Pennsylvania,79.1,2.8,0.0,5.3,0.0,3.8000000000000114,0.8,12.299999999999999,15.5,18.4,39.0,2022
Census Tract 4132.01; Allegheny County; Pennsylvania,89.2,0.4,0.0,6.7,0.0,1.3999999999999915,0.3,15.100000000000001,16.6,22.0,35.5,2022
Census Tract 4132.02; Allegheny County; Pennsylvania,93.1,0.7,0.0,1.7,0.0,0.5,0.0,12.8,18.4,22.5,39.0,2022
Census Tract 4133; Allegheny County; Pennsylvania,95.3,0.0,0.0,2.1,0.0,0.20000000000000284,0.0,16.3,18.3,23.200000000000003,35.800000000000004,2022
Census Tract 4134; Allegheny County; Pennsylvania,90.1,0.2,0.0,4.8,0.0,1.0,0.3,12.799999999999999,13.5,25.299999999999997,43.3,2022
Census Tract 4135; Allegheny County; Pennsylvania,80.5,4.9,0.0,12.6,0.0,0.4000000000000057,0.7,22.4,12.7,27.700000000000003,29.8,2022
Census Tract 4141.01; Allegheny County; Pennsylvania,96.8,1.3,0.0,1.0,0.0,0.0,0.0,18.3,14.5,17.8,33.7,2022
Census Tract 4141.02; Allegheny County; Pennsylvania,88.6,1.4,0.0,5.0,0.0,0.4000000000000057,1.4,17.8,14.399999999999999,20.5,38.7,2022
Census Tract 4142; Allegheny County; Pennsylvania,92.3,0.3,0.0,1.0,0.0,0.4000000000000057,0.1,17.8,16.0,20.700000000000003,36.3,2022
Census Tract 4150.01; Allegheny County; Pennsylvania,86.1,2.4,0.0,9.0,0.0,0.5,0.4,14.8,16.799999999999997,22.0,32.7,2022
Census Tract 4150.02; Allegheny County; Pennsylvania,88.0,0.7,0.6,4.8,0.0,0.0,0.6,14.2,14.100000000000001,27.7,34.8,2022
Census Tract 4160; Allegheny County; Pennsylvania,94.5,0.0,0.3,0.7,0.0,0.5999999999999943,0.5,22.9,21.6,30.5,19.8,2022
Census Tract 4171; Allegheny County; Pennsylvania,93.1,0.0,0.0,0.0,0.0,0.0,0.0,17.7,23.4,28.200000000000003,24.0,2022
Census Tract 4172; Allegheny County; Pennsylvania,96.9,0.4,0.0,0.1,0.0,1.0,1.1,17.5,31.0,24.7,17.3,2022
Census Tract 4180; Allegheny County; Pennsylvania,92.6,0.2,0.0,0.0,0.0,0.0,0.0,19.7,21.700000000000003,24.3,28.6,2022
Census Tract 4190; Allegheny County; Pennsylvania,94.2,2.6,0.1,0.3,0.0,2.200000000000003,0.0,20.3,20.4,23.0,30.799999999999997,2022
Census Tract 4200; Allegheny County; Pennsylvania,81.5,4.9,0.0,9.3,0.0,0.0,0.0,19.2,26.9,22.1,24.2,2022
Census Tract 4211; Allegheny County; Pennsylvania,85.8,1.0,0.0,8.7,0.0,1.1000000000000085,0.1,10.899999999999999,14.2,18.6,48.0,2022
Census Tract 4212; Allegheny County; Pennsylvania,81.8,6.6,0.0,4.9,0.0,1.5,0.3,16.9,20.4,20.2,35.6,2022
Census Tract 4220; Allegheny County; Pennsylvania,87.1,0.0,0.0,6.9,0.0,1.7000000000000028,1.8,12.2,9.0,12.5,48.6,2022
Census Tract 4230; Allegheny County; Pennsylvania,81.5,4.1,0.0,13.9,0.0,0.4000000000000057,0.1,9.0,11.100000000000001,26.1,42.2,2022
Census Tract 4240; Allegheny County; Pennsylvania,86.0,5.7,0.1,1.5,0.0,0.20000000000000284,1.0,19.6,26.299999999999997,24.4,14.8,2022
Census Tract 4250; Allegheny County; Pennsylvania,87.2,3.8,0.0,1.7,0.0,1.0,0.8,23.8,32.2,23.9,15.0,2022
Census Tract 4263; Allegheny County; Pennsylvania,94.4,0.0,0.0,1.7,0.0,0.0,0.0,12.9,27.9,20.5,30.5,2022
Census Tract 4264; Allegheny County; Pennsylvania,93.1,0.8,0.0,0.0,0.8,0.0,0.0,11.7,21.9,30.2,29.700000000000003,2022
Census Tract 4267; Allegheny County; Pennsylvania,92.6,1.5,0.0,1.7,0.0,0.0,0.0,12.100000000000001,19.5,38.0,26.7,2022
Census Tract 4268; Allegheny County; Pennsylvania,97.1,0.0,0.0,0.2,0.0,2.0,0.6,16.2,15.0,24.799999999999997,35.2,2022
Census Tract 4270; Allegheny County; Pennsylvania,87.9,7.8,0.0,0.3,0.0,0.19999999999998863,0.0,31.200000000000003,18.5,23.799999999999997,20.799999999999997,2022
Census Tract 4271; Allegheny County; Pennsylvania,90.9,0.4,0.0,1.0,1.6,1.0,1.7,14.399999999999999,16.6,28.700000000000003,34.8,2022
Census Tract 4272; Allegheny County; Pennsylvania,92.0,1.6,0.0,0.0,0.0,2.0,1.1,17.4,29.3,24.3,22.7,2022
Census Tract 4281; Allegheny County; Pennsylvania,93.5,0.4,0.0,1.3,1.1,1.2999999999999972,0.5,13.7,23.299999999999997,26.1,24.6,2022
Census Tract 4282; Allegheny County; Pennsylvania,92.2,3.3,0.0,0.7,0.0,0.8999999999999915,0.5,11.7,26.3,36.5,19.0,2022
Census Tract 4291; Allegheny County; Pennsylvania,88.5,6.8,0.0,0.4,0.0,2.700000000000003,0.0,12.4,24.5,25.6,28.900000000000002,2022
Census Tract 4292.01; Allegheny County; Pennsylvania,79.9,2.1,0.0,13.8,0.0,1.3999999999999915,1.4,12.0,16.9,18.3,43.6,2022
Census Tract 4292.02; Allegheny County; Pennsylvania,96.3,0.5,0.0,1.7,0.0,0.20000000000000284,0.5,11.2,18.799999999999997,20.9,40.4,2022
Census Tract 4293; Allegheny County; Pennsylvania,86.5,4.9,0.1,4.9,0.0,0.09999999999999432,0.4,16.0,17.6,23.4,34.3,2022
Census Tract 4294; Allegheny County; Pennsylvania,91.8,2.1,0.0,2.9,0.0,0.0,0.0,17.5,17.2,27.700000000000003,33.0,2022
Census Tract 4295; Allegheny County; Pennsylvania,91.8,2.1,0.0,2.9,0.0,1.9000000000000057,0.0,12.9,17.5,28.9,25.4,2022
Census Tract 4296; Allegheny County; Pennsylvania,92.3,4.7,0.0,0.0,0.1,0.5,0.2,14.3,22.8,23.700000000000003,30.1,2022
Census Tract 4297; Allegheny County; Pennsylvania,96.0,3.1,0.0,0.3,0.0,0.0,0.0,23.0,21.8,33.0,15.4,2022
Census Tract 4301; Allegheny County; Pennsylvania,93.5,2.5,0.0,0.1,0.0,0.7000000000000028,1.6,26.7,20.0,23.0,25.4,2022
Census Tract 4302; Allegheny County; Pennsylvania,87.7,3.1,0.0,0.5,0.0,1.2999999999999972,0.7,13.1,24.1,28.9,23.9,2022
Census Tract 4311; Allegheny County; Pennsylvania,84.3,9.8,0.0,1.0,0.0,0.4000000000000057,0.6,14.3,23.7,30.1,24.0,2022
Census Tract 4314; Allegheny County; Pennsylvania,84.4,6.8,0.0,0.2,0.0,0.8999999999999915,0.0,11.5,23.9,32.2,25.599999999999998,2022
Census Tract 4315; Allegheny County; Pennsylvania,78.0,16.4,0.0,1.0,0.0,0.9000000000000057,0.5,11.2,27.6,29.5,28.7,2022
Census Tract 4323; Allegheny County; Pennsylvania,78.0,11.5,0.0,3.9,0.0,0.4000000000000057,0.0,19.7,32.0,24.8,19.900000000000002,2022
Census Tract 4324; Allegheny County; Pennsylvania,76.1,19.5,0.0,0.1,0.0,1.6000000000000085,1.5,23.6,29.9,25.1,13.600000000000001,2022
Census Tract 4340; Allegheny County; Pennsylvania,89.8,1.9,0.0,1.3,0.0,1.1000000000000085,1.1,13.8,15.2,26.5,35.9,2022
Census Tract 4350; Allegheny County; Pennsylvania,80.3,8.0,0.0,0.8,0.0,3.1000000000000085,0.9,19.8,22.0,27.900000000000002,19.900000000000002,2022
Census Tract 4370; Allegheny County; Pennsylvania,93.2,1.7,0.0,2.7,0.0,0.29999999999999716,0.0,11.2,13.899999999999999,21.3,46.199999999999996,2022
Census Tract 4390; Allegheny County; Pennsylvania,85.3,2.5,0.0,1.5,0.0,0.0,1.6,16.6,15.6,13.2,44.0,2022
Census Tract 4455; Allegheny County; Pennsylvania,81.8,6.9,0.0,0.5,0.0,1.5,0.7,22.7,20.6,10.8,35.5,2022
Census Tract 4460; Allegheny County; Pennsylvania,93.5,0.9,0.0,1.0,0.0,1.0,0.5,17.0,10.9,13.7,49.6,2022
Census Tract 4470; Allegheny County; Pennsylvania,88.9,1.4,0.0,2.1,0.0,0.8999999999999915,0.8,13.3,28.400000000000002,17.6,32.1,2022
Census Tract 4480; Allegheny County; Pennsylvania,78.0,2.9,0.0,4.6,0.0,0.0,0.4,13.1,21.5,31.8,22.6,2022
Census Tract 4490; Allegheny County; Pennsylvania,92.3,0.7,0.0,2.5,0.0,2.0,1.1,17.8,19.4,24.5,29.2,2022
