,tract,total,male_percent,female_percent,disability_percent,male_disability_percent,female_disability_percent,year
1824,"Census Tract 4741.02, Allegheny County, Pennsylvania",3705,0.4612685560053981,0.5387314439946019,0.07206477732793522,0.03319838056680162,0.038866396761133605,2017
1825,"Census Tract 4742.01, Allegheny County, Pennsylvania",2426,0.4971145919208574,0.5028854080791426,0.07666941467436109,0.043693322341302555,0.03297609233305853,2017
1826,"Census Tract 4742.02, Allegheny County, Pennsylvania",5046,0.5001981767736822,0.4998018232263179,0.07887435592548553,0.048355132778438364,0.030519223147047168,2017
1827,"Census Tract 4742.03, Allegheny County, Pennsylvania",4648,0.512263339070568,0.487736660929432,0.076592082616179,0.03399311531841653,0.042598967297762476,2017
1828,"Census Tract 4751.01, Allegheny County, Pennsylvania",4429,0.4750508015353353,0.5249491984646647,0.11944005418830436,0.03680289004289907,0.08263716414540528,2017
1829,"Census Tract 4751.02, Allegheny County, Pennsylvania",1549,0.4925758553905746,0.5074241446094254,0.12717882504841835,0.07488702388637831,0.052291801162040026,2017
1830,"Census Tract 4752, Allegheny County, Pennsylvania",4780,0.49267782426778245,0.5073221757322176,0.08368200836820083,0.03472803347280335,0.04895397489539749,2017
1831,"Census Tract 4753.01, Allegheny County, Pennsylvania",4847,0.49226325562203427,0.5077367443779658,0.14978337115741697,0.07633587786259542,0.07344749329482154,2017
1832,"Census Tract 4753.03, Allegheny County, Pennsylvania",3863,0.48382086461299506,0.5161791353870049,0.101993269479679,0.04271291742169298,0.05928035205798602,2017
1833,"Census Tract 4753.04, Allegheny County, Pennsylvania",5589,0.4727142601538737,0.5272857398461264,0.06888531043120415,0.030953658972982644,0.037931651458221506,2017
1834,"Census Tract 4754.01, Allegheny County, Pennsylvania",3866,0.4976720124159338,0.5023279875840663,0.14485256078634248,0.07165028453181584,0.07320227625452665,2017
1835,"Census Tract 4754.02, Allegheny County, Pennsylvania",3036,0.46870882740447956,0.5312911725955204,0.07444005270092227,0.02766798418972332,0.046772068511198944,2017
1836,"Census Tract 4761, Allegheny County, Pennsylvania",4875,0.5132307692307693,0.4867692307692308,0.11323076923076923,0.035897435897435895,0.07733333333333334,2017
1837,"Census Tract 4762, Allegheny County, Pennsylvania",3376,0.4677132701421801,0.5322867298578199,0.12114928909952606,0.055983412322274884,0.06516587677725119,2017
1838,"Census Tract 4771, Allegheny County, Pennsylvania",3361,0.4174352871169295,0.5825647128830705,0.14459982148170186,0.04254686105325796,0.10205296042844392,2017
1839,"Census Tract 4772, Allegheny County, Pennsylvania",3977,0.42871511189338696,0.571284888106613,0.1252200150867488,0.05431229570027659,0.07090771938647221,2017
1840,"Census Tract 4773, Allegheny County, Pennsylvania",6202,0.4983876168977749,0.5016123831022251,0.14962915188648823,0.08223153821347952,0.06739761367300871,2017
1841,"Census Tract 4781, Allegheny County, Pennsylvania",4161,0.4647921172795001,0.5352078827204999,0.08002883922134102,0.03148281663061764,0.04854602259072338,2017
1842,"Census Tract 4782, Allegheny County, Pennsylvania",5367,0.4920812371902366,0.5079187628097633,0.15520775107136203,0.07192099869573318,0.08328675237562884,2017
1843,"Census Tract 4790, Allegheny County, Pennsylvania",2039,0.5051495831289848,0.4948504168710152,0.1373222167729279,0.07503678273663561,0.0622854340362923,2017
1844,"Census Tract 4801.01, Allegheny County, Pennsylvania",5230,0.48107074569789676,0.5189292543021032,0.1497131931166348,0.03212237093690248,0.11759082217973231,2017
1845,"Census Tract 4801.02, Allegheny County, Pennsylvania",3135,0.49409888357256776,0.5059011164274322,0.15023923444976076,0.06124401913875598,0.08899521531100478,2017
1846,"Census Tract 4802, Allegheny County, Pennsylvania",3412,0.45603751465416176,0.5439624853458382,0.10140679953106682,0.028722157092614303,0.07268464243845252,2017
1847,"Census Tract 4803, Allegheny County, Pennsylvania",3443,0.535579436537903,0.46442056346209704,0.12314841707812954,0.07057798431600348,0.05257043276212605,2017
1848,"Census Tract 4804, Allegheny County, Pennsylvania",4474,0.4698256593652213,0.5301743406347788,0.21613768439874834,0.10102816271792579,0.11510952168082253,2017
1849,"Census Tract 4810, Allegheny County, Pennsylvania",3364,0.4863258026159334,0.5136741973840666,0.20689655172413793,0.09274673008323424,0.11414982164090369,2017
1850,"Census Tract 4825, Allegheny County, Pennsylvania",1699,0.46968805179517364,0.5303119482048264,0.1577398469688052,0.05473808122424956,0.10300176574455562,2017
1851,"Census Tract 4838, Allegheny County, Pennsylvania",3153,0.4716143355534412,0.5283856644465589,0.21566761814145258,0.09641611163970822,0.11925150650174438,2017
1852,"Census Tract 4843, Allegheny County, Pennsylvania",3219,0.5048151599875738,0.49518484001242624,0.1407269338303821,0.0705187946567257,0.07020813917365641,2017
1853,"Census Tract 4845, Allegheny County, Pennsylvania",5832,0.49622770919067216,0.5037722908093278,0.12242798353909465,0.06652949245541838,0.05589849108367627,2017
1854,"Census Tract 4846, Allegheny County, Pennsylvania",2197,0.41875284478834773,0.5812471552116523,0.11834319526627218,0.03914428766499772,0.07919890760127446,2017
1855,"Census Tract 4850, Allegheny County, Pennsylvania",1134,0.5485008818342152,0.4514991181657848,0.15608465608465608,0.08641975308641975,0.06966490299823633,2017
1856,"Census Tract 4867, Allegheny County, Pennsylvania",2204,0.4296733212341198,0.5703266787658802,0.16606170598911071,0.09301270417422867,0.07304900181488204,2017
1857,"Census Tract 4868, Allegheny County, Pennsylvania",1823,0.4673614920460779,0.5326385079539221,0.19857377948436644,0.08612177729018101,0.11245200219418541,2017
1858,"Census Tract 4869, Allegheny County, Pennsylvania",1517,0.46077785102175345,0.5392221489782465,0.1852340145023072,0.08635464733025709,0.09887936717205009,2017
1859,"Census Tract 4870, Allegheny County, Pennsylvania",1763,0.4429948950652297,0.5570051049347703,0.19852524106636416,0.08621667612024958,0.11230856494611458,2017
1860,"Census Tract 4881, Allegheny County, Pennsylvania",2182,0.5307057745187901,0.4692942254812099,0.12740604949587533,0.05774518790100825,0.06966086159486709,2017
1861,"Census Tract 4882, Allegheny County, Pennsylvania",3426,0.45738470519556335,0.5426152948044367,0.16549912434325745,0.07122008172796264,0.09427904261529481,2017
1862,"Census Tract 4883, Allegheny County, Pennsylvania",2096,0.4594465648854962,0.5405534351145038,0.11879770992366412,0.057729007633587785,0.061068702290076333,2017
1863,"Census Tract 4884, Allegheny County, Pennsylvania",4418,0.455636034404708,0.544363965595292,0.13173381620642824,0.05251244907197827,0.07922136713444998,2017
1864,"Census Tract 4885, Allegheny County, Pennsylvania",2928,0.4682377049180328,0.5317622950819673,0.19569672131147542,0.0939207650273224,0.10177595628415301,2017
1865,"Census Tract 4886, Allegheny County, Pennsylvania",4945,0.46673407482305357,0.5332659251769464,0.1346814964610718,0.07704752275025278,0.057633973710819006,2017
1866,"Census Tract 4890.01, Allegheny County, Pennsylvania",4401,0.45785048852533516,0.5421495114746648,0.13655987275619177,0.041127016587139284,0.09543285616905249,2017
1867,"Census Tract 4890.02, Allegheny County, Pennsylvania",3738,0.4537185660781166,0.5462814339218833,0.08828250401284109,0.045746388443017656,0.04253611556982344,2017
1868,"Census Tract 4900.02, Allegheny County, Pennsylvania",4577,0.4867817347607603,0.5132182652392396,0.11951059646056368,0.04020100502512563,0.07930959143543806,2017
1869,"Census Tract 4900.03, Allegheny County, Pennsylvania",3896,0.5,0.5,0.09933264887063654,0.048254620123203286,0.051078028747433266,2017
1870,"Census Tract 4900.04, Allegheny County, Pennsylvania",4846,0.5103177878662815,0.48968221213371854,0.08955839867932315,0.04312835328105654,0.04643004539826661,2017
1871,"Census Tract 4911.01, Allegheny County, Pennsylvania",6714,0.49344652963955915,0.5065534703604408,0.06910932380101281,0.023532916294310396,0.045576407506702415,2017
1872,"Census Tract 4912, Allegheny County, Pennsylvania",1901,0.4566017885323514,0.5433982114676486,0.13834823776959496,0.06417674907943188,0.07417148869016307,2017
1873,"Census Tract 4927, Allegheny County, Pennsylvania",2129,0.47862846406763737,0.5213715359323626,0.19304837952090184,0.10286519492719587,0.09018318459370596,2017
1874,"Census Tract 4928, Allegheny County, Pennsylvania",2405,0.4444906444906445,0.5555093555093555,0.24365904365904367,0.1704781704781705,0.07318087318087318,2017
1875,"Census Tract 4929, Allegheny County, Pennsylvania",2158,0.49258572752548657,0.5074142724745134,0.18072289156626506,0.08387395736793327,0.0968489341983318,2017
1876,"Census Tract 4940, Allegheny County, Pennsylvania",1407,0.47121535181236673,0.5287846481876333,0.17555081734186212,0.09594882729211088,0.07960199004975124,2017
1877,"Census Tract 4950, Allegheny County, Pennsylvania",3348,0.49731182795698925,0.5026881720430108,0.16248506571087215,0.06690561529271206,0.0955794504181601,2017
1878,"Census Tract 4961.01, Allegheny County, Pennsylvania",3125,0.4672,0.5328,0.12128,0.06688,0.0544,2017
1879,"Census Tract 4961.02, Allegheny County, Pennsylvania",4381,0.47637525679068704,0.523624743209313,0.0871947044053869,0.0390321844327779,0.048162519972608994,2017
1880,"Census Tract 4962, Allegheny County, Pennsylvania",5706,0.43445495969155273,0.5655450403084472,0.17542937259025587,0.08342096039256923,0.09200841219768664,2017
1881,"Census Tract 4970, Allegheny County, Pennsylvania",1057,0.533585619678335,0.4664143803216651,0.15799432355723747,0.10028382213812677,0.05771050141911069,2017
1882,"Census Tract 4980, Allegheny County, Pennsylvania",2494,0.4847634322373697,0.5152365677626303,0.1467522052927025,0.05573376102646351,0.09101844426623898,2017
1883,"Census Tract 4993, Allegheny County, Pennsylvania",1729,0.4441873915558126,0.5558126084441873,0.1607865818392134,0.032388663967611336,0.12839791787160207,2017
1884,"Census Tract 4994, Allegheny County, Pennsylvania",2706,0.5214338507021434,0.4785661492978566,0.164079822616408,0.06319290465631928,0.1008869179600887,2017
1885,"Census Tract 5003, Allegheny County, Pennsylvania",3747,0.4641046170269549,0.5358953829730451,0.15505737923672272,0.06218307979717107,0.09287429943955164,2017
1886,"Census Tract 501, Allegheny County, Pennsylvania",2143,0.39057396173588427,0.6094260382641157,0.22491833877741485,0.06392907139524032,0.16098926738217453,2017
1887,"Census Tract 5010, Allegheny County, Pennsylvania",1688,0.44786729857819907,0.5521327014218009,0.245260663507109,0.10959715639810426,0.13566350710900474,2017
1888,"Census Tract 5030.02, Allegheny County, Pennsylvania",6053,0.46902362464893443,0.5309763753510656,0.12770527011399307,0.05319676193622997,0.0745085081777631,2017
1889,"Census Tract 5041, Allegheny County, Pennsylvania",5136,0.4672897196261682,0.5327102803738317,0.2266355140186916,0.11370716510903427,0.11292834890965732,2017
1890,"Census Tract 506, Allegheny County, Pennsylvania",2097,0.4492131616595136,0.5507868383404864,0.2875536480686695,0.1044349070100143,0.18311874105865522,2017
1891,"Census Tract 5070, Allegheny County, Pennsylvania",2073,0.4963820549927641,0.5036179450072359,0.13410516160154365,0.07380607814761216,0.0602990834539315,2017
1892,"Census Tract 5080, Allegheny County, Pennsylvania",1996,0.4253507014028056,0.5746492985971944,0.2650300601202405,0.12224448897795591,0.14278557114228457,2017
1893,"Census Tract 509, Allegheny County, Pennsylvania",1291,0.4190549961270333,0.5809450038729667,0.17815646785437644,0.069713400464756,0.10844306738962045,2017
1894,"Census Tract 5094, Allegheny County, Pennsylvania",5170,0.39961315280464216,0.6003868471953578,0.12785299806576403,0.046034816247582204,0.08181818181818182,2017
1895,"Census Tract 510, Allegheny County, Pennsylvania",2128,0.48402255639097747,0.5159774436090225,0.08082706766917293,0.023966165413533833,0.0568609022556391,2017
1896,"Census Tract 5100, Allegheny County, Pennsylvania",1737,0.3897524467472654,0.6102475532527346,0.15198618307426598,0.06505469199769717,0.08693149107656879,2017
1897,"Census Tract 511, Allegheny County, Pennsylvania",152,0.42105263157894735,0.5789473684210527,0.1513157894736842,0.07894736842105263,0.07236842105263158,2017
1898,"Census Tract 5120, Allegheny County, Pennsylvania",2436,0.48891625615763545,0.5110837438423645,0.16502463054187191,0.05172413793103448,0.11330049261083744,2017
1899,"Census Tract 5128, Allegheny County, Pennsylvania",1388,0.4315561959654179,0.5684438040345822,0.23054755043227665,0.08429394812680115,0.14625360230547552,2017
1900,"Census Tract 5129, Allegheny County, Pennsylvania",970,0.511340206185567,0.488659793814433,0.2020618556701031,0.10206185567010309,0.1,2017
1901,"Census Tract 5138, Allegheny County, Pennsylvania",1588,0.4332493702770781,0.5667506297229219,0.23614609571788414,0.10579345088161209,0.13035264483627204,2017
1902,"Census Tract 5140, Allegheny County, Pennsylvania",2195,0.4218678815489749,0.5781321184510251,0.20774487471526196,0.08109339407744874,0.1266514806378132,2017
1903,"Census Tract 5151, Allegheny County, Pennsylvania",2783,0.4279554437657204,0.5720445562342795,0.15522817103844772,0.08983111749910169,0.06539705353934602,2017
1904,"Census Tract 5152, Allegheny County, Pennsylvania",2360,0.4194915254237288,0.5805084745762712,0.14661016949152542,0.05466101694915254,0.09194915254237288,2017
1905,"Census Tract 5153, Allegheny County, Pennsylvania",1612,0.45781637717121587,0.5421836228287841,0.24813895781637718,0.09739454094292804,0.15074441687344914,2017
1906,"Census Tract 5154.01, Allegheny County, Pennsylvania",2126,0.5061147695202258,0.49388523047977423,0.1354656632173095,0.07008466603951082,0.06538099717779869,2017
1907,"Census Tract 5161, Allegheny County, Pennsylvania",1386,0.474025974025974,0.525974025974026,0.050505050505050504,0.01443001443001443,0.03607503607503607,2017
1908,"Census Tract 5162, Allegheny County, Pennsylvania",1685,0.44391691394658755,0.5560830860534125,0.055786350148367955,0.01543026706231454,0.040356083086053415,2017
1909,"Census Tract 5170, Allegheny County, Pennsylvania",1683,0.46999405822935236,0.5300059417706476,0.23469994058229351,0.11764705882352941,0.11705288175876412,2017
1910,"Census Tract 5180.01, Allegheny County, Pennsylvania",3174,0.4530560806553245,0.5469439193446755,0.0759294265910523,0.019533711405166982,0.05639571518588532,2017
1911,"Census Tract 5190, Allegheny County, Pennsylvania",2984,0.46380697050938335,0.5361930294906166,0.125,0.06266756032171582,0.06233243967828418,2017
1912,"Census Tract 5200.01, Allegheny County, Pennsylvania",3084,0.4808690012970169,0.5191309987029832,0.21627756160830092,0.0933852140077821,0.1228923476005188,2017
1913,"Census Tract 5200.02, Allegheny County, Pennsylvania",3194,0.5081402629931121,0.4918597370068879,0.11772072636192861,0.05854727614276769,0.05917345021916093,2017
1914,"Census Tract 5211, Allegheny County, Pennsylvania",4708,0.4949022939677145,0.5050977060322854,0.13211554800339848,0.06499575191163977,0.06711979609175871,2017
1915,"Census Tract 5212, Allegheny County, Pennsylvania",4206,0.4964336661911555,0.5035663338088445,0.10009510223490252,0.06276747503566334,0.03732762719923918,2017
1916,"Census Tract 5213.01, Allegheny County, Pennsylvania",3782,0.4328397673188789,0.5671602326811211,0.1948704389212057,0.05552617662612375,0.13934426229508196,2017
1917,"Census Tract 5213.02, Allegheny County, Pennsylvania",4446,0.44242015294646875,0.5575798470535313,0.15789473684210525,0.07669815564552407,0.0811965811965812,2017
1918,"Census Tract 5214.01, Allegheny County, Pennsylvania",2562,0.4597970335675254,0.5402029664324747,0.1249024199843872,0.04800936768149883,0.07689305230288837,2017
1919,"Census Tract 5214.02, Allegheny County, Pennsylvania",3768,0.5037154989384289,0.4962845010615711,0.1265923566878981,0.06581740976645435,0.06077494692144374,2017
1920,"Census Tract 5215, Allegheny County, Pennsylvania",4154,0.48579682233991334,0.5142031776600867,0.15743861338468945,0.06812710640346654,0.08931150698122292,2017
1921,"Census Tract 5220, Allegheny County, Pennsylvania",3260,0.4677914110429448,0.5322085889570553,0.21687116564417178,0.06533742331288343,0.15153374233128836,2017
1922,"Census Tract 5231, Allegheny County, Pennsylvania",3726,0.4119699409554482,0.5880300590445517,0.18572195383789586,0.08051529790660225,0.10520665593129361,2017
1923,"Census Tract 5232, Allegheny County, Pennsylvania",4351,0.42771776603079753,0.5722822339692025,0.15352792461503104,0.0638933578487704,0.08963456676626062,2017
1924,"Census Tract 5233, Allegheny County, Pennsylvania",3960,0.4724747474747475,0.5275252525252525,0.176010101010101,0.07777777777777778,0.09823232323232323,2017
1925,"Census Tract 5234, Allegheny County, Pennsylvania",4930,0.4559837728194726,0.5440162271805273,0.10892494929006086,0.05801217038539554,0.050912778904665314,2017
1926,"Census Tract 5235.01, Allegheny County, Pennsylvania",4767,0.4881476819802811,0.5118523180197189,0.16404447241451647,0.09314033983637508,0.07090413257814139,2017
1927,"Census Tract 5235.02, Allegheny County, Pennsylvania",1340,0.3888059701492537,0.6111940298507462,0.25522388059701495,0.06940298507462686,0.18582089552238806,2017
1928,"Census Tract 5236, Allegheny County, Pennsylvania",4890,0.4492842535787321,0.5507157464212679,0.16748466257668712,0.07566462167689161,0.09182004089979551,2017
1929,"Census Tract 5237.01, Allegheny County, Pennsylvania",4161,0.5030040855563567,0.4969959144436433,0.1552511415525114,0.07882720499879836,0.07642393655371305,2017
1930,"Census Tract 5237.02, Allegheny County, Pennsylvania",5096,0.46350078492935637,0.5364992150706437,0.16503139717425433,0.06259811616954473,0.10243328100470958,2017
1931,"Census Tract 5238, Allegheny County, Pennsylvania",4449,0.5232636547538773,0.47673634524612274,0.11440773207462351,0.05641717239829175,0.05799055967633176,2017
1932,"Census Tract 5240, Allegheny County, Pennsylvania",2639,0.4990526714664646,0.5009473285335354,0.2398635846911709,0.08980674497915878,0.1500568397120121,2017
1933,"Census Tract 5251, Allegheny County, Pennsylvania",1969,0.4332148298628746,0.5667851701371255,0.090401218892839,0.0340274250888776,0.0563737938039614,2017
1934,"Census Tract 5252, Allegheny County, Pennsylvania",2190,0.4374429223744292,0.5625570776255707,0.14429223744292238,0.06803652968036529,0.07625570776255708,2017
1935,"Census Tract 5253, Allegheny County, Pennsylvania",2123,0.4658502119642016,0.5341497880357984,0.09985869053226566,0.027319830428638718,0.07253886010362694,2017
1936,"Census Tract 5261.01, Allegheny County, Pennsylvania",7184,0.47967706013363026,0.5203229398663697,0.09312360801781737,0.05414810690423163,0.03897550111358575,2017
1937,"Census Tract 5261.02, Allegheny County, Pennsylvania",2143,0.4876341577228185,0.5123658422771815,0.11619225384974335,0.049930004666355575,0.06626224918338777,2017
1938,"Census Tract 5262.01, Allegheny County, Pennsylvania",3855,0.4669260700389105,0.5330739299610895,0.1369649805447471,0.0767833981841764,0.06018158236057069,2017
1939,"Census Tract 5262.02, Allegheny County, Pennsylvania",4724,0.4737510584250635,0.5262489415749365,0.1460626587637595,0.06265876375952582,0.0834038950042337,2017
1940,"Census Tract 5263.01, Allegheny County, Pennsylvania",4231,0.499172772394233,0.5008272276057669,0.09477664854644292,0.04585204443393997,0.048924604112502955,2017
1941,"Census Tract 5263.02, Allegheny County, Pennsylvania",5142,0.49669389342668224,0.5033061065733178,0.12213146635550369,0.06981719175418125,0.052314274601322444,2017
1942,"Census Tract 5509, Allegheny County, Pennsylvania",1643,0.49482653682288497,0.505173463177115,0.27084601339014,0.12355447352404139,0.1472915398660986,2017
1943,"Census Tract 5512, Allegheny County, Pennsylvania",3372,0.38434163701067614,0.6156583629893239,0.1903914590747331,0.06257413997627521,0.1278173190984579,2017
1944,"Census Tract 5513, Allegheny County, Pennsylvania",2652,0.5173453996983409,0.48265460030165913,0.1568627450980392,0.08031674208144797,0.07654600301659126,2017
1945,"Census Tract 5519, Allegheny County, Pennsylvania",1663,0.46903187011425135,0.5309681298857486,0.2952495490078172,0.12988574864702346,0.16536380036079373,2017
1946,"Census Tract 5520, Allegheny County, Pennsylvania",2587,0.5284112872052571,0.47158871279474296,0.16776188635485118,0.05875531503672207,0.1090065713181291,2017
1947,"Census Tract 5521, Allegheny County, Pennsylvania",1139,0.43898156277436345,0.5610184372256365,0.28884986830553117,0.16593503072870938,0.12291483757682177,2017
1948,"Census Tract 5522, Allegheny County, Pennsylvania",825,0.39636363636363636,0.6036363636363636,0.22545454545454546,0.08969696969696969,0.13575757575757577,2017
1949,"Census Tract 5523, Allegheny County, Pennsylvania",2153,0.47282861124013004,0.5271713887598699,0.25359962842545286,0.12401300510915002,0.12958662331630283,2017
1950,"Census Tract 5524, Allegheny County, Pennsylvania",2787,0.43559382848941514,0.5644061715105848,0.23143164693218515,0.11302475780409042,0.11840688912809473,2017
1951,"Census Tract 5604, Allegheny County, Pennsylvania",1629,0.41682013505217924,0.5831798649478207,0.1860036832412523,0.06813996316758748,0.11786372007366483,2017
1952,"Census Tract 5605, Allegheny County, Pennsylvania",2422,0.41329479768786126,0.5867052023121387,0.09042113955408754,0.037159372419488024,0.05326176713459951,2017
1953,"Census Tract 5606, Allegheny County, Pennsylvania",905,0.4718232044198895,0.5281767955801105,0.2906077348066298,0.13591160220994475,0.15469613259668508,2017
1954,"Census Tract 5610, Allegheny County, Pennsylvania",1270,0.5125984251968504,0.4874015748031496,0.20078740157480315,0.11338582677165354,0.08740157480314961,2017
1955,"Census Tract 5611, Allegheny County, Pennsylvania",837,0.4444444444444444,0.5555555555555556,0.2174432497013142,0.10513739545997611,0.11230585424133811,2017
1956,"Census Tract 5612, Allegheny County, Pennsylvania",1254,0.43779904306220097,0.562200956937799,0.3133971291866029,0.11722488038277512,0.19617224880382775,2017
1957,"Census Tract 5614, Allegheny County, Pennsylvania",4384,0.39803832116788324,0.6019616788321168,0.21441605839416059,0.07869525547445255,0.13572080291970803,2017
1958,"Census Tract 5615, Allegheny County, Pennsylvania",2934,0.42058623040218135,0.5794137695978187,0.18711656441717792,0.044648943421949555,0.14246762099522836,2017
1959,"Census Tract 5616, Allegheny County, Pennsylvania",2162,0.47409805735430155,0.5259019426456985,0.15864939870490286,0.09296947271045329,0.06567992599444958,2017
1960,"Census Tract 5617, Allegheny County, Pennsylvania",940,0.46914893617021275,0.5308510638297872,0.16489361702127658,0.06595744680851064,0.09893617021276596,2017
1961,"Census Tract 5619, Allegheny County, Pennsylvania",2388,0.4484924623115578,0.5515075376884422,0.23031825795644892,0.1076214405360134,0.1226968174204355,2017
1962,"Census Tract 5620, Allegheny County, Pennsylvania",2797,0.4583482302466929,0.5416517697533071,0.14229531641043977,0.05041115480872363,0.09188416160171613,2017
1963,"Census Tract 5623, Allegheny County, Pennsylvania",3039,0.43237907206317866,0.5676209279368213,0.24547548535702535,0.11582757486015137,0.12964791049687396,2017
1964,"Census Tract 5624, Allegheny County, Pennsylvania",2717,0.5012881854987118,0.4987118145012882,0.17887375782112624,0.07949944792050055,0.09937430990062569,2017
1965,"Census Tract 5625, Allegheny County, Pennsylvania",2616,0.5279051987767585,0.4720948012232416,0.24464831804281345,0.1246177370030581,0.12003058103975535,2017
1966,"Census Tract 5626, Allegheny County, Pennsylvania",2585,0.5125725338491296,0.4874274661508704,0.14777562862669247,0.06537717601547388,0.08239845261121857,2017
1967,"Census Tract 5627, Allegheny County, Pennsylvania",1841,0.5051602390005432,0.4948397609994568,0.1423139598044541,0.09722976643128735,0.045084193373166756,2017
1968,"Census Tract 5628, Allegheny County, Pennsylvania",1591,0.4833438089252043,0.5166561910747958,0.1508485229415462,0.06976744186046512,0.08108108108108109,2017
1969,"Census Tract 5629, Allegheny County, Pennsylvania",1840,0.5076086956521739,0.4923913043478261,0.17989130434782608,0.10163043478260869,0.0782608695652174,2017
1970,"Census Tract 5630, Allegheny County, Pennsylvania",2840,0.46161971830985915,0.5383802816901408,0.19683098591549295,0.0693661971830986,0.12746478873239436,2017
1971,"Census Tract 5631, Allegheny County, Pennsylvania",3974,0.46753900352289884,0.5324609964771012,0.1019124308002013,0.0385002516356316,0.0634121791645697,2017
1972,"Census Tract 5632, Allegheny County, Pennsylvania",2256,0.5842198581560284,0.4157801418439716,0.20700354609929078,0.1276595744680851,0.07934397163120567,2017
1973,"Census Tract 5633, Allegheny County, Pennsylvania",1446,0.4785615491009682,0.5214384508990318,0.05532503457814661,0.03112033195020747,0.024204702627939143,2017
1974,"Census Tract 5638, Allegheny County, Pennsylvania",3522,0.43696763202725725,0.5630323679727428,0.1470755252697331,0.06615559341283361,0.08091993185689948,2017
1975,"Census Tract 5639, Allegheny County, Pennsylvania",4038,0.4846458642892521,0.5153541357107478,0.13125309559187717,0.07578008915304606,0.0554730064388311,2017
1976,"Census Tract 5640, Allegheny County, Pennsylvania",6093,0.5096011816838996,0.49039881831610044,0.10618742819629083,0.03167569341867717,0.07451173477761365,2017
1977,"Census Tract 5641, Allegheny County, Pennsylvania",911,0.47200878155872666,0.5279912184412733,0.07244785949506037,0.038419319429198684,0.03402854006586169,2017
1978,"Census Tract 5642, Allegheny County, Pennsylvania",2169,0.4854771784232365,0.5145228215767634,0.16044260027662519,0.08483171968649147,0.0756108805901337,2017
1979,"Census Tract 5644, Allegheny County, Pennsylvania",5725,0.5119650655021835,0.4880349344978166,0.1736244541484716,0.08296943231441048,0.09065502183406114,2017
1980,"Census Tract 5645, Allegheny County, Pennsylvania",3034,0.4812129202373105,0.5187870797626896,0.12887277521423862,0.06723796967699407,0.06163480553724456,2017
1981,"Census Tract 603, Allegheny County, Pennsylvania",2481,0.49657396211205157,0.5034260378879484,0.10681176944780331,0.053607416364369206,0.053204353083434096,2017
1982,"Census Tract 605, Allegheny County, Pennsylvania",1278,0.52660406885759,0.47339593114241,0.15023474178403756,0.046948356807511735,0.10328638497652583,2017
1983,"Census Tract 703, Allegheny County, Pennsylvania",2059,0.4754735308402137,0.5245264691597863,0.05876639145216124,0.04031083050024284,0.018455560951918408,2017
1984,"Census Tract 705, Allegheny County, Pennsylvania",3202,0.490630855715178,0.5093691442848219,0.018738288569643973,0.004996876951905059,0.013741411617738912,2017
1985,"Census Tract 706, Allegheny County, Pennsylvania",1968,0.4888211382113821,0.5111788617886179,0.09451219512195122,0.028963414634146343,0.06554878048780488,2017
1986,"Census Tract 708, Allegheny County, Pennsylvania",1929,0.4701918092275791,0.5298081907724209,0.03421461897356143,0.02436495593571799,0.009849663037843442,2017
1987,"Census Tract 709, Allegheny County, Pennsylvania",4060,0.5399014778325123,0.4600985221674877,0.061822660098522164,0.022167487684729065,0.039655172413793106,2017
1988,"Census Tract 802, Allegheny County, Pennsylvania",1545,0.5048543689320388,0.49514563106796117,0.16828478964401294,0.07184466019417475,0.0964401294498382,2017
1989,"Census Tract 804, Allegheny County, Pennsylvania",1525,0.6275409836065574,0.37245901639344264,0.10098360655737705,0.06360655737704918,0.037377049180327866,2017
1990,"Census Tract 806, Allegheny County, Pennsylvania",2048,0.4619140625,0.5380859375,0.06396484375,0.02197265625,0.0419921875,2017
1991,"Census Tract 807, Allegheny County, Pennsylvania",1847,0.42934488359501893,0.570655116404981,0.06172171088251218,0.021115322144017325,0.040606388738494856,2017
1992,"Census Tract 809, Allegheny County, Pennsylvania",1786,0.4708846584546473,0.5291153415453528,0.08342665173572228,0.04703247480403135,0.036394176931690926,2017
1993,"Census Tract 901, Allegheny County, Pennsylvania",1862,0.5096670247046187,0.49033297529538133,0.19065520945220193,0.0966702470461869,0.09398496240601503,2017
1994,"Census Tract 902, Allegheny County, Pennsylvania",2695,0.5024118738404453,0.4975881261595547,0.12467532467532468,0.06419294990723562,0.060482374768089056,2017
1995,"Census Tract 903, Allegheny County, Pennsylvania",1769,0.47540983606557374,0.5245901639344263,0.11871113623516111,0.07235726399095534,0.046353872244205764,2017
1996,"Census Tract 9800, Allegheny County, Pennsylvania",0,0.0,0.0,0.0,0.0,0.0,2017
1997,"Census Tract 9801, Allegheny County, Pennsylvania",35,0.8857142857142857,0.11428571428571428,0.0,0.0,0.0,2017
1998,"Census Tract 9803, Allegheny County, Pennsylvania",0,0.0,0.0,0.0,0.0,0.0,2017
1999,"Census Tract 9804, Allegheny County, Pennsylvania",0,0.0,0.0,0.0,0.0,0.0,2017
2000,"Census Tract 9805, Allegheny County, Pennsylvania",17,0.7647058823529411,0.23529411764705882,0.0,0.0,0.0,2017
2001,"Census Tract 9806, Allegheny County, Pennsylvania",3,0.0,1.0,1.0,0.0,1.0,2017
2002,"Census Tract 9807, Allegheny County, Pennsylvania",4,1.0,0.0,0.0,0.0,0.0,2017
